id,predicted_price
1608000120,333364.7
705700240,336053.66
7575600610,275607.84
1778500015,710895.25
5423500240,200237.44
6713700025,367650.12
2734100734,314703.03
301402280,238364.55
2113700205,296540.84
4114601570,1165137.4
3332000615,330840.8
3630050180,369375.38
6852700520,543420.1
6870310010,632139.8
6163900981,342515.44
393000142,355461.34
1771100130,334945.66
1442860160,366117.66
9191200435,622975.3
6788200800,844416.75
1115300070,679396.94
3176600105,669783.06
2770604665,560113.75
5469500580,419605.84
5680000545,498874.8
3424089119,511457.38
1328300180,323191.06
1773100922,352882.2
4123830480,317921.12
9808610190,828307.75
4250200140,274822.03
4217402115,1163395.1
3831250350,376690.44
2397101055,814032.44
6817850110,733234.9
7526800200,595080.3
7853370100,618661.06
2523089025,789136.3
9476200680,263218.97
5714200140,382861.53
3575304895,524406.25
263000018,425744.84
8080400177,491659.75
6450304130,345809.72
514500090,540426.1
9477000300,431737.72
853600310,979394.8
1951600240,199419.5
1099900120,331443.97
5323100120,548949.7
1223089016,423743.03
522059172,241773.06
1930300190,717531.44
9542840410,297326.97
8665050530,494471.66
5592900205,395300.88
5450300010,560343.5
2459960030,335617.12
3331500455,550154.6
3432500705,419325.03
3702900165,334707.1
5249803550,551600.44
626049058,435680.7
1788900380,176549.75
8075400360,245506.67
9113200250,703412.25
2738640040,646643.9
7821200307,505526.22
3530440140,235341.84
3582700130,424563.34
9276200569,720886.75
7197800020,573951.2
686200490,527772.8
3501600100,413625.53
6383000690,585943.75
7604400150,386099.2
5249801411,697871.6
2607720420,437430.5
9561100010,378654.8
1796370590,254475.4
4077800593,362482.22
854000165,251256.08
5536100010,658659.9
4188000670,786377.7
31000165,1002642.56
662350050,866506.6
4137000280,275734.3
6169901130,896629.5
1953400510,246908.9
7518506716,965734.7
1552520010,380074.84
7955080270,319605.53
9212900100,510529.5
3438500798,349978.12
7899800890,237339.28
4319200605,466012.84
1329300480,366063.88
8935100100,770587.6
5016001260,417375.62
4337600280,291294.88
1446401220,186551.23
7135521530,622400.56
6888900115,274374.5
2413301070,280226.94
345700040,294531.03
5566100145,450105.28
7634800070,367161.03
9346910500,627815.3
3529300060,300175.78
8128600060,789612.06
8572900275,231495.31
4139420590,1060055.4
9274200322,628223.2
1472700200,555934.6
8820903380,460153.0
8563010130,832489.1
8965450110,792206.0
9274204230,489067.12
8165501700,363261.56
2193340260,545903.5
1860600290,832202.5
1222000055,198948.22
2492200280,464177.5
2488200455,415403.25
809001520,883878.44
1796361140,243656.75
6398000011,653493.0
6813600365,573650.8
7504100920,732774.94
8835770330,616695.4
524059322,778025.1
4307330280,367381.66
1245002952,872411.94
2021069059,255378.11
5700000595,662940.1
3629970930,705706.1
3336002215,271922.97
5100401060,584009.7
3278600750,288678.7
1126069045,864127.44
7568700175,299205.75
452001475,506009.0
9283800230,557690.7
1737300130,510983.47
6189600040,505527.16
3679400025,499017.6
1096100010,332867.84
9513900050,253369.0
5452800645,697853.7
273800100,234984.61
7228500037,482535.16
808300090,449941.25
2493200215,614897.7
5035300255,677362.9
3380900160,369689.0
3630000130,434520.94
7300400670,281892.25
6798100070,334717.03
8078400010,552656.7
5566100060,471825.5
2768200212,515714.62
4035900060,535440.75
9460000110,342618.62
7199320190,557370.6
2225039081,504798.22
9512200050,558444.8
2634500085,311922.44
3654800200,294978.8
2724079090,845327.2
2597520720,734065.4
3034200426,374906.72
984000130,286015.1
7852020670,416866.1
7923500060,648077.94
2310030510,301847.94
2205500540,485183.4
2493200015,435730.97
7853361420,577770.75
5652600605,535798.75
5285200020,328740.47
9406530150,360705.25
5706300020,465069.88
3278602490,413226.94
7197000100,519404.66
4447300008,572389.0
7899800045,249641.7
9250900095,343127.12
9268851740,565543.56
8682261440,497349.47
7284900385,695223.2
8079040300,413773.88
2225300585,403786.22
3223039013,413277.78
2013801350,261815.95
4055701110,759318.3
3578401770,445354.62
4046500720,503021.62
6145601745,389333.03
5207200195,603307.7
1972201856,604229.5
7212680080,249366.9
7277100510,576517.5
522079022,542616.4
5605000440,841586.0
6632300230,367854.97
8815400165,659082.1
6708200320,468574.44
2426059076,577617.6
3260200200,537920.0
2770601741,540576.1
4338800500,243736.47
9201000320,684313.6
7655900038,310114.6
3625059140,551765.06
4222310010,211082.44
2114700115,289445.88
3291800710,326462.0
9406590010,396136.44
3025059124,1248118.2
7972601250,371226.88
930000470,881665.94
6690500060,515286.9
16000015,201014.05
5693501102,558594.0
8079040490,402764.34
7225000155,302947.28
8819900170,721396.4
7972601270,301858.56
1224069074,783079.56
5126900321,340265.7
3438501860,299774.12
2822069080,424927.9
1656600310,542360.25
3856900507,958698.3
1626069139,442087.78
2524049257,931146.6
3904960150,519665.3
7214820610,415018.75
7977201845,588059.9
2428100080,786373.9
2202500135,418671.3
1523550220,656511.4
2313900610,445051.47
4123840050,364735.47
2125059124,841034.8
1225039067,500813.5
6431500283,519702.9
2473380010,309278.75
5694501195,424685.66
2881700046,375763.3
6837820330,302941.5
2337300370,202118.78
3876540630,224242.47
626059317,350344.8
3374500520,336970.84
7228501903,405136.25
4019300051,493899.53
4232902615,602983.8
3546000090,245934.31
8127700215,783049.7
3438501100,377100.53
1769600066,704086.06
8146100610,574427.06
3052700695,545562.06
7954310210,596785.25
3761700053,1002761.06
1320069179,334082.72
1331900410,763796.56
7303100210,348275.06
2464400285,492768.5
6163901150,337988.53
8955800045,354281.25
2314300200,392595.12
9528104360,413735.6
4177100005,617223.7
8856960260,312678.94
1828001220,600944.7
3066400710,641423.8
624110610,854131.75
4040800260,423424.3
5019500215,561111.94
2481630180,846028.06
7203170190,669171.4
510001280,890422.56
9430110120,735017.4
1565950030,325601.03
9828202255,748662.0
3878900270,423126.0
8091600080,216598.34
1112000035,344748.78
2228900270,309028.16
6648701740,296910.72
1245003740,676058.6
2174503441,507448.66
7708250010,321907.4
6072300110,599492.5
2329800140,259064.73
1494300040,517896.06
3832050130,282894.9
7203100730,845224.8
7199330170,451153.4
7785000220,733781.2
1250201175,405335.28
4054500180,920774.3
7905200061,437179.88
3751604895,179326.08
5220300140,315930.84
3323059027,320755.2
8651611980,840772.56
8673400190,558141.3
1668500100,733987.0
1023059365,523127.6
3308030060,305783.12
4232400860,795736.0
2144800615,208293.62
1568100920,768356.06
9406510040,466050.22
2923049421,317265.7
1051000040,1030521.3
2077700042,626614.2
9423800030,273823.7
9818700455,664632.25
7133300675,374993.25
4113800550,647559.7
5553300375,952156.1
2025701530,290480.66
7942601155,524304.3
7524300020,290523.9
2520069100,272661.28
5412300410,208688.31
7504110760,703479.3
2594200350,425663.25
2722059013,181383.5
8078430480,523042.22
1423069162,518267.12
8856001090,167738.88
7000100631,703981.3
4222200280,231137.52
7971300050,596459.2
2009001600,256624.92
6619910140,673560.4
2877100985,535957.75
1196000007,345942.0
1330850130,691238.0
6664900410,255118.84
1231001110,314767.56
9235900030,296806.53
9407101840,302840.97
9523103001,423173.22
2149800278,361651.1
7234601198,668110.94
9476700035,357117.1
9297301065,583493.6
518500700,706517.56
7843500090,317828.94
6056110780,338819.22
2345700260,314385.66
3509600070,233282.72
1431700280,330012.66
1623049174,252979.78
3024089049,326619.56
7853340450,414165.12
7732410360,770753.06
1446800995,280553.16
2946000285,248274.39
425079100,505563.28
3876313040,424893.88
1762600260,878952.56
1925069121,640294.94
7443000480,820208.1
7820000015,358975.66
4027701253,465793.88
2826049165,376570.47
5426300060,751896.9
1278000210,165818.36
923000270,373470.72
7657600005,242568.02
3024079057,408690.5
3276180020,290223.72
7304300760,303070.94
3908100020,562421.8
8835400805,636979.25
4051150070,219502.73
3904930530,467799.34
6163900971,390874.03
7942600310,467380.62
4365700330,271707.3
423059207,292583.1
3992700265,347023.2
7177300090,511044.38
2540820010,651471.94
5700002510,823209.44
5201000030,531547.0
7631800015,896506.3
2922702965,655045.44
1525059198,891374.2
1245003160,749765.94
3810000455,295666.03
7855600080,598549.3
5701500030,870826.9
7504020400,585474.06
1402600570,326851.38
7575610760,275128.34
8731990370,373243.6
5021900090,778338.3
290000075,462465.28
2841500010,439169.38
3955900830,423452.97
7852110140,545429.4
1311400350,240060.45
7773800015,578576.9
4123400320,488329.34
2725069157,784348.6
666000143,774671.2
5101408678,496380.47
6371000026,411786.34
2024059084,656388.06
7283900036,340680.03
8881900230,684043.44
3959400135,407534.94
7696610270,223664.53
1689400150,849872.5
5103900015,411223.94
1441000350,429772.4
5101408735,346939.47
3126059027,1008107.7
2320069014,474509.94
9541600015,644470.56
8682320420,682976.4
1562200090,605420.0
3395070980,464756.88
7349600230,244846.36
522049122,296316.12
869700060,324044.72
811000055,987200.6
1221059176,394943.28
1523059103,432366.03
2025760210,624791.25
9218400088,357373.66
8682292020,474042.72
2623089135,461280.0
3758900259,928980.6
524069049,555178.5
3121500150,757690.06
5581400080,753088.06
8087800020,458353.3
4070700290,769618.2
3296000170,580571.1
9238500040,486328.62
2744600040,339606.3
6813600380,623849.3
6140100150,481163.53
2201500555,444405.5
2600110250,623891.0
4337000275,180845.47
1186000150,565694.6
1972201963,548239.2
1105000745,332526.16
2887700560,569190.44
4039700080,594677.44
522049104,270287.94
4202400078,255938.88
7520000695,208143.5
7714000310,373267.44
4319200060,629031.94
8624700015,605197.25
5104520610,310300.1
2354300845,334467.47
3824100291,464787.0
6151800612,251627.28
5454200080,878302.3
6413600290,353820.34
2131200065,319950.16
1459920010,259118.36
50300090,384237.22
2326300090,626577.8
7714000070,369626.25
3630180500,896694.5
1727850340,929614.4
8691430330,876776.75
2310030390,264219.44
5561400610,495491.3
7010701016,542021.06
7883605915,261420.52
1282300995,360466.97
4040700310,477328.0
3353400435,233298.08
2143701015,470070.28
255450020,368875.84
1020069017,349672.2
4038200120,507818.5
9284801100,262751.22
1965200075,654319.3
847100047,530141.75
4038700720,531099.6
6815100085,729175.0
2508000020,316226.22
255520180,599015.9
6822100750,602884.94
869700050,342518.03
1775801405,538080.56
6600400090,215629.86
7202330270,428841.44
1683400165,784064.44
2625069070,890843.0
7625702440,437683.03
3388000640,223074.66
1899400365,298177.7
6899990200,705243.3
5569700020,826516.56
986000045,280456.3
3293700221,330374.5
3764800250,372107.7
2291400566,350176.75
4219401236,1057873.0
4239400840,167324.6
7211400990,214190.27
7696500280,188282.98
7215721070,515932.06
3204850140,333531.66
4322200220,645244.25
2566300100,871664.4
1944900090,437746.88
6648500390,276965.6
7385300020,698936.0
1704900135,404787.88
2877100655,736069.6
2726079098,536861.7
7625703800,503769.6
318300040,507008.0
7922800190,526293.56
2023049361,232217.92
8946400210,441463.0
6071600450,539556.9
4343800100,419358.2
1443300140,333491.6
1024039001,779358.1
2767704860,574759.7
7234600851,652013.94
644200065,823127.0
7784400035,728441.06
3826000560,222872.23
9272202260,440032.2
263000253,452485.28
3621059043,534716.1
240000130,467520.16
1352300120,220839.83
7849200861,284423.3
2487700130,526758.56
1796100140,273458.38
7234601221,574906.6
8651710190,466510.9
2916200091,568478.1
1232000915,543970.2
1545801970,276923.88
3211200420,321687.7
7686204675,208985.69
3141600210,201432.78
3959401284,517274.62
2113700825,271137.62
3876000710,381878.06
522069022,516008.8
3214200070,383797.38
1221039156,280055.7
259600790,449142.16
785000040,453746.66
8138870470,480327.25
2596300035,322531.8
540100057,1085406.1
3073500045,468696.06
5363200266,422639.62
8682261650,520652.44
3224510080,798489.4
3211270160,382490.38
9269200520,228634.52
293810190,451786.3
4197400043,325644.16
3026079031,344533.2
5332200405,891760.2
2473411210,303314.12
9268200315,525383.44
8123500050,605525.75
3221069091,456106.34
2485000165,689372.3
4058800215,481935.94
1926059039,828977.06
2533300680,863151.44
3343903640,358703.97
5700003705,911024.7
2023049372,346291.56
4058800830,497589.53
3333002302,413852.0
2944500340,287745.0
1982200790,513093.03
8929000270,473832.53
8122101440,306531.78
7525530470,741402.0
9332800020,603361.2
3878900525,250789.03
5420300210,246350.06
9232900165,364774.12
6414100026,406126.53
3013300660,725371.44
7954300120,550731.0
1081200360,321972.53
2877102345,488426.7
2202500255,446174.66
7984400050,213475.31
9558020380,442871.8
7812801850,230285.36
8944460020,365811.2
2306400040,620037.3
8649400410,336571.97
7889602020,245417.02
2041000025,522208.88
871001484,605129.7
2767602141,540729.3
3630180470,761838.9
2769602140,462516.9
2473250280,322497.38
5422560660,523931.4
3756600240,356140.0
8651600160,738942.7
7202300540,833620.4
8961950250,414827.66
3303000130,419318.22
798000062,263900.34
1695900150,811549.6
1604730150,497271.22
4136930310,332429.1
8835401250,933928.5
8665900328,412831.03
9262800255,250043.44
1853080570,820446.7
5556300114,680374.06
9517200290,421779.12
4037200295,478192.34
7417100123,382687.78
2620069077,222912.62
7922720040,602146.56
558100090,501684.97
257000037,248389.97
3319500385,488657.78
9297301520,361737.34
3580900090,357265.97
1321039076,197972.55
7227801581,297471.62
9407001620,306028.47
2130400150,322958.75
2312400200,246897.34
4046700210,376157.7
1193000480,921136.1
1492800296,518844.75
3013300017,434067.78
3630240140,577051.06
1049010390,343672.72
9320900420,185496.72
4315700060,365624.6
2591010290,388827.7
323089085,617720.75
6600400270,214146.56
2919701105,510361.1
7202360670,835708.4
8927600100,752201.6
3211700045,607825.0
4027701326,440394.9
1601600195,254675.0
7853280350,719911.9
3629970130,699757.75
7203120020,798378.25
9542900190,349911.38
8035350120,490713.97
1238501184,857490.3
251200240,461624.97
8945300200,201825.62
2162000160,924998.9
5466310060,199983.06
1239400064,819214.5
5205000020,308949.75
1720800305,779098.06
7280300375,560866.4
2095800400,444530.56
7852010950,536529.5
1428001160,489605.62
9528104910,615492.6
8644210470,774033.1
7923300310,501983.16
254000100,678353.9
1931300688,504582.62
7007700030,454813.75
422049178,228332.72
422069067,460451.47
2923049393,347538.5
930000305,448158.94
2461900448,512747.22
2610100020,294536.94
2895550050,250049.66
7701700040,264621.66
2460900020,496669.8
9827700105,567415.44
1005000240,332610.2
7200001254,501960.16
866400040,515917.3
305000170,636539.0
2260800110,818667.06
3442000127,736807.0
5253300437,429142.5
7576700150,923587.7
5469501410,448689.62
5104531120,625658.25
723049434,332244.34
622069006,893797.7
2517101200,313578.97
8159620160,229213.27
5561300640,415671.56
3317010130,220581.77
4364200250,394697.44
8732300060,657491.3
5603700025,723902.2
3585900190,813787.94
3996900575,267272.8
8731801260,235033.69
3810000860,314144.1
5700003585,980594.8
6332000050,439171.5
9286100250,460514.7
9471201110,881833.3
9290800050,530848.0
7300200400,587685.9
526069024,831364.94
1454600156,783573.4
3904980360,497293.5
2626119062,313181.78
8651730290,440729.78
7611200195,725279.4
1919800260,610086.4
6632900354,285724.47
3972900195,331750.4
5151600170,306093.28
7016000440,441273.6
871000435,664215.25
9578060540,498049.6
2332700060,802374.9
766000240,266576.3
4363700200,309005.2
7100000250,339037.75
2781250560,241322.47
2781250100,346513.88
5419800220,264564.88
7147600245,247218.27
2926069083,838644.9
6189200125,720774.06
9542830160,299524.1
5152200020,286638.5
9412900045,453418.34
6600410480,185998.77
6979970080,552637.7
5636010280,275269.28
1732801300,772931.1
5561401530,473306.84
9578500510,347805.06
7304300906,319009.6
1223089077,599189.56
721049207,256053.88
8691330310,773947.56
1523069204,463355.72
3188100105,621762.75
6608500290,381035.5
2891400410,330744.25
7663700551,333178.47
5413200140,259183.86
425069139,583233.2
6713700155,373651.38
2767603505,493435.8
7789000080,290237.8
9211500620,235019.34
3750604417,168832.62
7922800320,535262.0
1471620240,389577.06
2222059052,351987.12
9551200270,939242.1
2767603160,593324.7
9406710060,378556.97
8929000250,383336.5
5538300120,411713.28
2223069120,429686.34
1652500060,1053011.4
8564500240,413616.88
3629700120,585547.75
3943600070,385921.75
4171200025,280517.28
2425049063,1336263.2
9828701650,412038.9
3581000340,352742.22
8100900015,358750.8
2125059161,977644.25
304000380,216464.11
8146200070,1084743.9
686530170,569842.1
2917200645,413894.66
9547200530,689989.25
2122059199,356953.0
1150000740,648286.25
5706200060,324011.97
9265410010,228639.08
4083800555,535616.94
6152900332,364104.38
2520900301,235267.58
9828200790,505210.97
1657530180,317676.8
7471900045,246117.36
9828200460,462758.7
1775900140,438244.38
6139800430,423690.1
7214400005,505657.34
5332200026,540418.5
9510970300,769635.9
2540830020,437169.88
3392100140,196888.98
1326069191,355580.34
2125059112,895167.56
859000022,373042.53
8854100350,596172.56
121059007,214893.9
7977201707,512536.5
3859900060,1160722.1
8815400735,762770.2
705700530,331237.94
6600780130,350749.66
6378500105,410023.3
8143000310,483699.0
2877102330,624925.4
3526039074,620930.2
2115510300,271283.72
3024059014,1081569.5
2141330360,544791.56
546000400,518171.72
2071500011,413043.3
7972000240,221858.98
7016200460,423903.88
6204200180,444981.88
1552100135,1038226.5
88000173,414509.7
2581900235,757817.94
9211500560,235370.58
621069218,387481.0
1321970240,276919.16
798000630,285557.22
421000285,253052.17
2824600180,801772.1
3832051140,313199.72
1237500105,701423.3
8802400906,253829.72
3166900270,398850.62
3682000060,370475.34
5469700020,276089.28
1245001820,632044.6
9547205660,604974.5
7974700122,736632.8
7550801225,566237.56
1099950050,673317.7
1402900460,307655.2
7636800041,812171.44
2115720270,263105.25
8651441750,204516.72
3904100035,300168.3
8815400020,643139.5
3303860590,435615.44
5427110040,873861.75
1782000160,359692.25
6204420290,471531.72
3995700245,290688.22
7955040130,449958.9
1442880650,482393.94
8833510230,742559.6
7283900551,438977.62
4396000180,275311.0
7504021310,606870.4
322059264,275945.03
3654800040,283490.16
2767704777,521752.9
3278602190,348001.5
3236500220,499966.94
3410600100,291307.38
629410180,728812.1
3352402250,162897.03
4363700304,348729.1
7237550130,975462.1
9808590210,948312.8
8074200175,259886.28
3463400330,413950.3
6306400140,767535.9
8564950250,515506.12
5381000070,220528.33
9826700697,456367.4
8132700190,485442.62
7943000020,185372.42
9547204675,629094.9
4112100101,486191.8
727500030,612105.1
114101426,370186.1
9274202005,730295.5
1193000380,887364.06
3039000020,467532.2
7852170130,629838.1
2624079010,551942.94
4137010540,284878.03
7576200012,794116.7
1138020020,344088.56
3969300030,207043.56
898000200,205795.5
5153100030,310556.47
5104532030,444449.56
4406000050,233683.06
9274203390,608663.75
8682290360,459823.97
6928600330,250028.4
4139680070,822435.75
6844702690,480907.56
2154970020,1048140.2
4385701285,1019564.94
2426059071,635323.7
2867300160,502001.34
9512500720,525804.94
1773101020,360083.2
8687800100,280451.47
3627800050,944511.2
1604600227,298944.5
3300701170,407821.47
9250900111,459265.2
7015200790,582482.25
1311100490,237535.36
2469000010,757022.7
1982201596,575361.9
1862700290,356282.0
2586800270,250010.3
9528102772,517430.97
5490210200,439158.94
6669080020,415441.28
179003055,211172.64
1860600535,906167.1
1592000130,615600.6
3905040170,511781.34
9320500080,267818.3
9276200850,514197.16
224069114,628760.2
2260000340,549648.5
5096300130,404073.6
3432500215,361926.06
2600000050,733113.25
8856003839,236301.94
2492200435,410134.72
7855900110,1063308.5
6806100250,317616.84
2770603523,527411.5
1370800515,1130706.8
2726049150,459711.7
1226059161,550148.9
1068000375,1002191.3
9528104109,471651.34
5126310060,454510.2
1951820070,530375.4
1545805980,356256.84
9464700340,871370.06
4319200675,818932.5
7518500885,549326.25
7852020620,484762.97
869700370,352307.53
8643000190,266210.0
8902000267,545241.6
7972602435,265129.9
2050100210,786310.06
6705120540,492825.38
2767601390,611297.8
4141000490,917422.56
9345400350,727174.3
3222079162,326235.4
7789000120,260706.47
6646200770,662810.56
6666800180,866601.56
1725800280,490578.25
6117500460,676930.9
5470100220,224952.73
5457300478,503928.12
7550800195,582903.44
7787050180,552882.25
6204430250,498158.8
7640400250,477782.1
624110920,781464.4
3629920140,372108.75
7173700518,585807.5
3210200395,224778.6
2473480560,378832.56
2623089141,467880.1
1423800080,223158.94
2076400050,300647.06
3832060120,303289.53
7702600930,402813.5
5101404555,448130.28
3723800415,427769.2
3356403400,230566.2
9214400125,481891.38
1797500530,580367.44
9551201660,939909.6
3878900815,323804.7
1760650280,316808.22
5466410030,239156.03
6388930620,598116.25
2331300395,705469.25
9412700160,282500.72
871001611,597209.4
3142600120,581658.5
3995700220,351422.66
2310000280,292040.3
8039900400,397342.66
7504021510,612470.06
1959700445,1070792.1
1556200155,621706.5
3629960590,400194.06
259000240,455905.9
662440020,406477.62
3123049142,474946.8
321100260,689580.75
6840701095,550378.2
3738900165,372278.4
4427100130,397441.2
9238500100,426622.34
6145601810,352645.38
2570300090,380720.97
4017600010,457819.9
1005000220,377837.4
1257202120,567941.1
9527000490,485961.9
8691400080,662697.4
1726069084,430501.8
248000240,207379.31
6113400046,359352.1
2130702350,359277.06
920069052,240151.84
6071300160,529355.06
1623049041,138428.47
9268200285,373514.9
1843100520,337544.97
2887700826,618730.7
9122000385,565793.8
9475700220,359817.12
2804600005,784451.94
2896400300,393228.0
5015000180,743066.1
3630220180,771742.25
8832900780,569211.56
1568100300,396564.72
8718500610,386671.06
4147200140,854221.4
1973700030,917573.0
8862000075,182340.17
9320990110,283442.03
1151100035,361288.78
2011000010,241556.67
1651500060,971962.2
446000190,614300.44
2344300220,943816.06
523049195,243171.12
9191200015,682852.6
7942601410,791621.44
7137800300,211819.69
7853300280,500329.0
6654700240,316661.72
569000050,607305.25
3584000180,228824.5
2026079055,316044.75
8898700880,286499.94
5075400150,624910.44
8731981360,353322.62
4222500020,210998.7
7996720050,549500.75
4077800094,645920.9
6446200365,533483.5
2824089053,484795.38
1311800220,216437.28
3522049063,575848.25
1721801280,217056.58
6131600240,204608.8
7202310040,583051.9
1123059125,531112.8
646910160,245706.0
5630500005,387408.2
3342100785,304753.44
9547205610,641111.25
1773100123,303534.03
3353400092,292429.38
217500015,380740.9
3649100031,385287.03
7896300150,295943.34
623049185,245474.83
1773100430,353603.1
1781500220,709741.6
3395380200,246144.58
2424059170,1111013.4
4389200765,1082421.8
1543000060,474467.38
6154900005,574707.6
2902200240,531271.94
1442880640,488564.6
8562770490,554068.4
2768300655,582279.56
3432501315,316254.88
5035300570,715615.25
3626039028,402774.7
3876540780,242939.34
327000100,880933.9
7551300065,509425.47
1312920060,245967.42
2215901230,262694.6
6306800010,418769.53
2767700022,497724.84
5589900610,486924.5
4320200020,712665.5
5249804655,634472.94
9238500480,490874.03
3885806565,929572.7
7905200205,454750.38
5727500102,341244.2
3585220070,381519.53
2078500210,526176.6
1839920050,384003.88
534000080,330357.8
856000255,637613.2
4141010110,950820.44
9558040820,612759.25
7768700315,915837.6
2796100640,268333.72
1922059010,191069.55
3448000542,296366.97
3883100220,284874.22
7237301210,264938.78
3893100456,865344.7
9578501110,364706.62
6145601995,407866.97
4024100120,302304.28
8899000050,334826.84
3396820010,548329.7
6749700117,368826.94
1954400060,509792.9
3303970100,652103.44
2540850070,476757.94
3797000745,549760.2
7883603700,251525.08
3438501452,375350.34
3530210260,624121.9
3598600049,190760.22
731500170,340930.62
7129304375,212760.9
263000006,424789.75
7212660560,305942.72
1112700010,428314.2
3420069060,590482.0
2473000470,406654.4
8691390980,689240.9
6184700100,424816.5
4476400275,347242.66
2968801240,305404.88
1529300160,427279.56
7640400070,622612.5
7016100380,418613.38
2172000890,413152.47
4035900015,733650.3
9528104660,906667.56
507100005,362820.8
2783100160,388583.03
3629921140,814467.25
1099750610,241360.0
1330300451,1033639.4
2757000030,853758.75
2114700190,318478.84
2050000020,935539.3
3832500790,263442.22
2612000390,320774.16
1483300430,464543.3
